"","Site.Ref","Collected.Date","Variable.Name","Value","Quality","X","Site.name","Latitude","Longitude","temp"
"192","61715045",2020-01-10,"Water Temp situ(øC) MIN",19.555,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.555
"193","61672159",2020-01-10,"Water Temp situ(øC) MAX",20.796,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.796
"194","61672159",2020-01-10,"Water Temp situ(øC) MEAN",20.772,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.772
"195","61672159",2020-01-10,"Water Temp situ(øC) MIN",20.743,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.743
"196","61615182",2020-01-10,"Water Temp situ(øC) MIN",21.623,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.623
"197","61615182",2020-01-10,"Water Temp situ(øC) MEAN",21.654,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.654
"198","61615182",2020-01-10,"Water Temp situ(øC) MAX",21.699,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.699
"199","61615173",2020-01-10,"Water Temp situ(øC) MAX",18.285,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.285
"200","61615173",2020-01-10,"Water Temp situ(øC) MEAN",18.261,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.261
"201","61615173",2020-01-10,"Water Temp situ(øC) MIN",18.238,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.238
"202","61615172",2020-01-10,"Water Temp situ(øC) MAX",43.988,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,43.988
"203","61615172",2020-01-10,"Water Temp situ(øC) MEAN",29.447,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,29.447
"204","61615172",2020-01-10,"Water Temp situ(øC) MIN",17.49,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,17.49
"205","61615165",2020-01-10,"Water Temp situ(øC) MAX",20.904,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.904
"206","61615165",2020-01-10,"Water Temp situ(øC) MEAN",20.88,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.88
"207","61615165",2020-01-10,"Water Temp situ(øC) MIN",20.86,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.86
"208","61615164",2020-01-10,"Water Temp situ(øC) MAX",21.44,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.44
"209","61615164",2020-01-10,"Water Temp situ(øC) MEAN",21.417,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.417
"210","61615164",2020-01-10,"Water Temp situ(øC) MIN",21.386,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.386
"211","61715045",2020-01-11,"Water Temp situ(øC) MAX",19.598,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.598
"212","61715045",2020-01-11,"Water Temp situ(øC) MEAN",19.579,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.579
"213","61715045",2020-01-11,"Water Temp situ(øC) MIN",19.558,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.558
"214","61672159",2020-01-11,"Water Temp situ(øC) MAX",20.813,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.813
"215","61672159",2020-01-11,"Water Temp situ(øC) MEAN",20.776,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.776
"216","61672159",2020-01-11,"Water Temp situ(øC) MIN",20.749,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.749
"217","61615182",2020-01-11,"Water Temp situ(øC) MIN",21.593,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.593
"218","61615182",2020-01-11,"Water Temp situ(øC) MEAN",21.636,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.636
"219","61615182",2020-01-11,"Water Temp situ(øC) MAX",21.66,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.66
"220","61615173",2020-01-11,"Water Temp situ(øC) MAX",18.287,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.287
"221","61615173",2020-01-11,"Water Temp situ(øC) MEAN",18.262,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.262
"222","61615173",2020-01-11,"Water Temp situ(øC) MIN",18.234,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.234
"223","61615172",2020-01-11,"Water Temp situ(øC) MAX",43.829,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,43.829
"224","61615172",2020-01-11,"Water Temp situ(øC) MEAN",28.935,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,28.935
"225","61615172",2020-01-11,"Water Temp situ(øC) MIN",18.84,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,18.84
"226","61615165",2020-01-11,"Water Temp situ(øC) MAX",20.907,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.907
"227","61615165",2020-01-11,"Water Temp situ(øC) MEAN",20.88,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.88
"228","61615165",2020-01-11,"Water Temp situ(øC) MIN",20.857,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.857
"229","61615164",2020-01-11,"Water Temp situ(øC) MAX",21.45,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.45
"230","61615164",2020-01-11,"Water Temp situ(øC) MEAN",21.414,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.414
"231","61615164",2020-01-11,"Water Temp situ(øC) MIN",21.389,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.389
"232","61715045",2020-01-12,"Water Temp situ(øC) MAX",19.602,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.602
"233","61715045",2020-01-12,"Water Temp situ(øC) MEAN",19.578,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.578
"234","61715045",2020-01-12,"Water Temp situ(øC) MIN",19.546,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.546
"235","61672159",2020-01-12,"Water Temp situ(øC) MAX",20.812,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.812
"236","61672159",2020-01-12,"Water Temp situ(øC) MEAN",20.786,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.786
"237","61672159",2020-01-12,"Water Temp situ(øC) MIN",20.758,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.758
"238","61615182",2020-01-12,"Water Temp situ(øC) MIN",21.61,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.61
"239","61615182",2020-01-12,"Water Temp situ(øC) MEAN",21.631,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.631
"240","61615182",2020-01-12,"Water Temp situ(øC) MAX",21.66,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.66
"241","61615173",2020-01-12,"Water Temp situ(øC) MAX",18.285,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.285
"242","61615173",2020-01-12,"Water Temp situ(øC) MEAN",18.256,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.256
"243","61615173",2020-01-12,"Water Temp situ(øC) MIN",18.234,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.234
"244","61615172",2020-01-12,"Water Temp situ(øC) MAX",40.476,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,40.476
"245","61615172",2020-01-12,"Water Temp situ(øC) MEAN",27.829,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,27.829
"246","61615172",2020-01-12,"Water Temp situ(øC) MIN",19.14,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,19.14
"247","61615165",2020-01-12,"Water Temp situ(øC) MAX",20.912,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.912
"248","61615165",2020-01-12,"Water Temp situ(øC) MEAN",20.889,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.889
"249","61615165",2020-01-12,"Water Temp situ(øC) MIN",20.869,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.869
"250","61615164",2020-01-12,"Water Temp situ(øC) MAX",21.448,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.448
"251","61615164",2020-01-12,"Water Temp situ(øC) MEAN",21.418,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.418
"252","61615164",2020-01-12,"Water Temp situ(øC) MIN",21.39,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.39
"253","61715045",2020-01-13,"Water Temp situ(øC) MAX",19.601,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.601
"254","61715045",2020-01-13,"Water Temp situ(øC) MEAN",19.578,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.578
"255","61715045",2020-01-13,"Water Temp situ(øC) MIN",19.549,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.549
"256","61672159",2020-01-13,"Water Temp situ(øC) MAX",20.81,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.81
"257","61672159",2020-01-13,"Water Temp situ(øC) MEAN",20.781,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.781
"258","61672159",2020-01-13,"Water Temp situ(øC) MIN",20.754,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.754
"259","61615182",2020-01-13,"Water Temp situ(øC) MIN",21.592,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.592
"260","61615182",2020-01-13,"Water Temp situ(øC) MEAN",21.631,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.631
"261","61615182",2020-01-13,"Water Temp situ(øC) MAX",21.657,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.657
"262","61615173",2020-01-13,"Water Temp situ(øC) MAX",18.289,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.289
"263","61615173",2020-01-13,"Water Temp situ(øC) MEAN",18.258,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.258
"264","61615173",2020-01-13,"Water Temp situ(øC) MIN",18.228,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.228
"265","61615172",2020-01-13,"Water Temp situ(øC) MAX",41.916,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,41.916
"266","61615172",2020-01-13,"Water Temp situ(øC) MEAN",28.181,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,28.181
"267","61615172",2020-01-13,"Water Temp situ(øC) MIN",19.42,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,19.42
"268","61615165",2020-01-13,"Water Temp situ(øC) MAX",20.912,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.912
"269","61615165",2020-01-13,"Water Temp situ(øC) MEAN",20.885,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.885
"270","61615165",2020-01-13,"Water Temp situ(øC) MIN",20.859,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.859
"271","61615164",2020-01-13,"Water Temp situ(øC) MAX",21.444,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.444
"272","61615164",2020-01-13,"Water Temp situ(øC) MEAN",21.417,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.417
"273","61615164",2020-01-13,"Water Temp situ(øC) MIN",21.395,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.395
"274","61715045",2020-01-14,"Water Temp situ(øC) MAX",19.593,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.593
"275","61715045",2020-01-14,"Water Temp situ(øC) MEAN",19.576,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.576
"276","61715045",2020-01-14,"Water Temp situ(øC) MIN",19.55,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.55
"277","61672159",2020-01-14,"Water Temp situ(øC) MAX",20.808,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.808
"278","61672159",2020-01-14,"Water Temp situ(øC) MEAN",20.783,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.783
"279","61672159",2020-01-14,"Water Temp situ(øC) MIN",20.76,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.76
"280","61615182",2020-01-14,"Water Temp situ(øC) MEAN",21.631,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.631
"281","61615182",2020-01-14,"Water Temp situ(øC) MAX",21.66,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.66
"282","61615182",2020-01-14,"Water Temp situ(øC) MIN",21.607,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.607
"283","61615173",2020-01-14,"Water Temp situ(øC) MAX",18.295,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.295
"284","61615173",2020-01-14,"Water Temp situ(øC) MEAN",18.261,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.261
"285","61615173",2020-01-14,"Water Temp situ(øC) MIN",18.235,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.235
"286","61615172",2020-01-14,"Water Temp situ(øC) MAX",40.818,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,40.818
"287","61615172",2020-01-14,"Water Temp situ(øC) MEAN",28.293,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,28.293
"288","61615172",2020-01-14,"Water Temp situ(øC) MIN",21.044,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,21.044
"289","61615165",2020-01-14,"Water Temp situ(øC) MEAN",20.881,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.881
"290","61615165",2020-01-14,"Water Temp situ(øC) MAX",20.904,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.904
"291","61615165",2020-01-14,"Water Temp situ(øC) MIN",20.855,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.855
"292","61615164",2020-01-14,"Water Temp situ(øC) MAX",21.434,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.434
"293","61615164",2020-01-14,"Water Temp situ(øC) MEAN",21.413,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.413
"294","61615164",2020-01-14,"Water Temp situ(øC) MIN",21.388,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.388
"295","61715045",2020-01-15,"Water Temp situ(øC) MAX",19.603,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.603
"296","61715045",2020-01-15,"Water Temp situ(øC) MEAN",19.578,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.578
"297","61715045",2020-01-15,"Water Temp situ(øC) MIN",19.55,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.55
"298","61672159",2020-01-15,"Water Temp situ(øC) MAX",20.819,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.819
"299","61672159",2020-01-15,"Water Temp situ(øC) MEAN",20.785,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.785
"300","61672159",2020-01-15,"Water Temp situ(øC) MIN",20.762,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.762
"301","61615182",2020-01-15,"Water Temp situ(øC) MEAN",21.628,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.628
"302","61615182",2020-01-15,"Water Temp situ(øC) MAX",21.653,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.653
"303","61615182",2020-01-15,"Water Temp situ(øC) MIN",21.602,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.602
"304","61615173",2020-01-15,"Water Temp situ(øC) MAX",18.285,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.285
"305","61615173",2020-01-15,"Water Temp situ(øC) MEAN",18.261,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.261
"306","61615173",2020-01-15,"Water Temp situ(øC) MIN",18.241,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.241
"307","61615172",2020-01-15,"Water Temp situ(øC) MAX",44.183,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,44.183
"308","61615172",2020-01-15,"Water Temp situ(øC) MEAN",31.163,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,31.163
"309","61615172",2020-01-15,"Water Temp situ(øC) MIN",20.836,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,20.836
"310","61615165",2020-01-15,"Water Temp situ(øC) MEAN",20.888,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.888
"311","61615165",2020-01-15,"Water Temp situ(øC) MAX",20.923,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.923
"312","61615165",2020-01-15,"Water Temp situ(øC) MIN",20.859,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.859
"313","61615164",2020-01-15,"Water Temp situ(øC) MAX",21.459,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.459
"314","61615164",2020-01-15,"Water Temp situ(øC) MEAN",21.421,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.421
"315","61615164",2020-01-15,"Water Temp situ(øC) MIN",21.385,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.385
"316","61715045",2020-01-16,"Water Temp situ(øC) MAX",19.597,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.597
"317","61715045",2020-01-16,"Water Temp situ(øC) MEAN",19.576,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.576
"318","61715045",2020-01-16,"Water Temp situ(øC) MIN",19.553,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.553
"319","61672159",2020-01-16,"Water Temp situ(øC) MAX",20.826,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.826
"320","61672159",2020-01-16,"Water Temp situ(øC) MEAN",20.788,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.788
"321","61672159",2020-01-16,"Water Temp situ(øC) MIN",20.764,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.764
"322","61615182",2020-01-16,"Water Temp situ(øC) MEAN",21.623,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.623
"323","61615182",2020-01-16,"Water Temp situ(øC) MAX",21.645,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.645
"324","61615182",2020-01-16,"Water Temp situ(øC) MIN",21.59,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.59
"325","61615173",2020-01-16,"Water Temp situ(øC) MAX",18.285,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.285
"326","61615173",2020-01-16,"Water Temp situ(øC) MEAN",18.254,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.254
"327","61615173",2020-01-16,"Water Temp situ(øC) MIN",18.231,"3",162932,"Artesian Monitoring - AM23C",-31.68756349,115.7272024,18.231
"328","61615172",2020-01-16,"Water Temp situ(øC) MAX",45.576,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,45.576
"329","61615172",2020-01-16,"Water Temp situ(øC) MEAN",29.036,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,29.036
"330","61615172",2020-01-16,"Water Temp situ(øC) MIN",21.48,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,21.48
"331","61615165",2020-01-16,"Water Temp situ(øC) MEAN",20.887,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.887
"332","61615165",2020-01-16,"Water Temp situ(øC) MAX",20.912,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.912
"333","61615165",2020-01-16,"Water Temp situ(øC) MIN",20.851,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.851
"334","61615164",2020-01-16,"Water Temp situ(øC) MAX",21.443,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.443
"335","61615164",2020-01-16,"Water Temp situ(øC) MEAN",21.404,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.404
"336","61615164",2020-01-16,"Water Temp situ(øC) MIN",21.385,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.385
"337","61715045",2020-01-17,"Water Temp situ(øC) MAX",19.617,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.617
